Date,Open,High,Low,Close,Volume
2026-02-11 10:20:00,2964.2,2968.0,2963.7,2967.4,7401
2026-02-11 10:21:00,2967.5,2970.8,2967.0,2968.9,19908
2026-02-11 10:22:00,2968.9,2969.3,2966.4,2969.1,11425
2026-02-11 10:23:00,2968.2,2970.0,2967.0,2970.0,9170
2026-02-11 10:24:00,2970.0,2970.0,2969.4,2969.8,10829
2026-02-11 10:25:00,2969.9,2970.0,2969.2,2969.5,3512
2026-02-11 10:26:00,2969.5,2970.0,2967.3,2967.3,5609
2026-02-11 10:27:00,2967.3,2971.3,2965.0,2968.3,21769
2026-02-11 10:28:00,2967.7,2968.6,2966.0,2967.2,6623
2026-02-11 10:29:00,2967.4,2968.0,2965.2,2965.6,5388
2026-02-11 10:30:00,2965.7,2965.9,2964.7,2964.7,2977
2026-02-11 10:31:00,2964.5,2967.2,2964.5,2966.3,5100
2026-02-11 10:32:00,2966.2,2966.2,2965.0,2966.2,4946
2026-02-11 10:33:00,2966.2,2966.4,2964.3,2964.7,3049
2026-02-11 10:34:00,2964.8,2967.2,2964.5,2965.9,8733
2026-02-11 10:35:00,2966.0,2968.3,2965.2,2966.8,6169
2026-02-11 10:36:00,2966.7,2972.1,2966.4,2972.1,12263
2026-02-11 10:37:00,2971.9,2971.9,2968.3,2968.9,4023
2026-02-11 10:38:00,2968.9,2971.0,2968.0,2970.1,3711
2026-02-11 10:39:00,2970.5,2970.6,2969.1,2970.6,2845
2026-02-11 10:40:00,2970.6,2970.6,2969.0,2970.6,3409
2026-02-11 10:41:00,2970.9,2971.8,2969.8,2971.7,5190
2026-02-11 10:42:00,2971.8,2971.9,2969.8,2970.0,4308
2026-02-11 10:43:00,2970.0,2971.7,2969.8,2971.5,5452
2026-02-11 10:44:00,2971.0,2974.4,2971.0,2971.4,14469
2026-02-11 10:45:00,2971.8,2971.8,2969.7,2970.0,3424
2026-02-11 10:46:00,2969.8,2971.0,2968.7,2970.8,5974
2026-02-11 10:47:00,2970.9,2971.5,2968.3,2971.5,4778
2026-02-11 10:48:00,2971.5,2973.0,2971.0,2972.7,3750
2026-02-11 10:49:00,2972.7,2973.0,2971.5,2972.4,6476
2026-02-11 10:50:00,2972.6,2973.0,2971.2,2971.6,4344
2026-02-11 10:51:00,2971.5,2973.0,2971.3,2972.1,4283
2026-02-11 10:52:00,2972.1,2972.9,2971.3,2972.3,5047
2026-02-11 10:53:00,2972.9,2972.9,2969.3,2970.0,2893
2026-02-11 10:54:00,2970.0,2970.5,2969.0,2969.2,8075
2026-02-11 10:55:00,2969.2,2969.2,2968.0,2968.1,1499
2026-02-11 10:56:00,2968.0,2969.0,2968.0,2968.4,2160
2026-02-11 10:57:00,2968.4,2968.4,2968.0,2968.4,1650
2026-02-11 10:58:00,2968.4,2970.0,2967.1,2970.0,2476
2026-02-11 10:59:00,2970.6,2970.6,2969.0,2969.1,3314
2026-02-11 11:00:00,2969.1,2969.1,2967.4,2968.0,3988
2026-02-11 11:01:00,2968.0,2969.6,2967.6,2969.1,4279
2026-02-11 11:02:00,2969.1,2969.6,2967.1,2968.5,8795
2026-02-11 11:03:00,2968.5,2969.6,2968.4,2969.4,944
2026-02-11 11:04:00,2969.4,2970.0,2969.4,2970.0,3578
2026-02-11 11:05:00,2970.0,2971.0,2967.6,2968.0,10148
2026-02-11 11:06:00,2968.0,2968.1,2967.6,2968.0,3641
2026-02-11 11:07:00,2967.9,2968.0,2965.9,2966.0,2895
2026-02-11 11:08:00,2965.9,2965.9,2964.4,2964.4,4074
2026-02-11 11:09:00,2964.3,2964.4,2962.1,2962.9,4368
2026-02-11 11:10:00,2962.9,2963.1,2961.3,2962.6,7263
2026-02-11 11:11:00,2962.6,2962.8,2959.1,2959.1,9062
2026-02-11 11:12:00,2959.3,2962.5,2958.3,2962.1,16282
2026-02-11 11:13:00,2962.3,2963.9,2961.0,2961.2,9945
2026-02-11 11:14:00,2961.5,2962.0,2960.1,2960.1,2970
2026-02-11 11:15:00,2960.4,2960.6,2959.2,2960.2,2781
2026-02-11 11:16:00,2960.1,2962.0,2959.8,2960.2,3118
2026-02-11 11:17:00,2960.6,2961.2,2959.9,2960.8,2972
2026-02-11 11:18:00,2960.8,2960.9,2959.6,2959.6,3923
2026-02-11 11:19:00,2959.8,2959.8,2957.3,2957.3,10197
2026-02-11 11:20:00,2957.9,2960.0,2957.6,2959.3,4516
2026-02-11 11:21:00,2958.7,2959.8,2957.5,2958.6,8020
2026-02-11 11:22:00,2959.3,2959.5,2957.5,2958.5,5477
2026-02-11 11:23:00,2958.5,2959.5,2957.4,2958.3,2364
2026-02-11 11:24:00,2959.2,2959.2,2957.7,2958.7,3000
2026-02-11 11:25:00,2959.2,2959.2,2958.0,2958.5,3425
2026-02-11 11:26:00,2958.1,2959.2,2957.8,2958.5,4850
2026-02-11 11:27:00,2958.3,2959.3,2958.3,2959.0,2451
2026-02-11 11:28:00,2959.0,2960.0,2958.0,2959.0,3476
2026-02-11 11:29:00,2958.9,2958.9,2957.2,2957.8,5320
2026-02-11 11:30:00,2957.7,2958.6,2957.4,2957.5,3193
2026-02-11 11:31:00,2957.4,2958.2,2956.7,2957.4,8522
2026-02-11 11:32:00,2957.4,2957.5,2956.6,2957.4,3630
2026-02-11 11:33:00,2957.4,2958.0,2956.9,2958.0,3216
2026-02-11 11:34:00,2958.0,2960.0,2957.3,2960.0,5399
2026-02-11 11:35:00,2960.0,2961.3,2959.7,2960.7,5975
2026-02-11 11:36:00,2960.3,2960.7,2958.5,2959.0,5664
2026-02-11 11:37:00,2958.7,2958.8,2956.7,2956.7,6642
2026-02-11 11:38:00,2956.7,2956.8,2955.5,2956.7,5796
2026-02-11 11:39:00,2956.7,2956.8,2955.5,2955.7,3324
2026-02-11 11:40:00,2956.0,2956.7,2955.7,2956.6,5848
2026-02-11 11:41:00,2956.6,2957.1,2955.5,2955.7,4750
2026-02-11 11:42:00,2956.4,2957.7,2956.0,2956.6,3054
2026-02-11 11:43:00,2957.4,2958.8,2956.7,2957.8,2877
2026-02-11 11:44:00,2957.9,2958.3,2954.7,2955.0,14241
2026-02-11 11:45:00,2955.0,2955.0,2953.0,2953.8,5301
2026-02-11 11:46:00,2953.8,2954.9,2952.6,2954.2,4403
2026-02-11 11:47:00,2954.2,2954.9,2951.2,2951.2,7774
2026-02-11 11:48:00,2951.8,2951.8,2950.1,2950.7,7844
2026-02-11 11:49:00,2950.6,2951.0,2950.1,2950.7,3909
2026-02-11 11:50:00,2950.7,2951.7,2950.4,2951.0,2459
2026-02-11 11:51:00,2951.0,2951.9,2950.3,2950.9,4644
2026-02-11 11:52:00,2950.9,2951.9,2950.3,2950.4,3800
2026-02-11 11:53:00,2950.6,2952.5,2950.4,2951.6,2167
2026-02-11 11:54:00,2952.3,2954.5,2952.1,2952.3,2340
2026-02-11 11:55:00,2952.3,2953.0,2951.0,2953.0,2615
2026-02-11 11:56:00,2953.0,2953.0,2951.2,2951.5,3684
2026-02-11 11:57:00,2951.9,2952.0,2951.3,2951.6,2335
2026-02-11 11:58:00,2951.8,2951.8,2951.0,2951.2,3260
2026-02-11 11:59:00,2951.2,2951.3,2948.0,2948.0,26736
2026-02-11 12:00:00,2948.4,2948.4,2945.0,2945.1,12979
2026-02-11 12:01:00,2945.4,2949.2,2945.2,2948.5,5423
2026-02-11 12:02:00,2948.5,2950.6,2948.5,2949.8,2050
2026-02-11 12:03:00,2950.2,2950.6,2949.0,2949.5,5427
2026-02-11 12:04:00,2949.5,2950.1,2949.0,2949.0,1395
2026-02-11 12:05:00,2948.9,2950.5,2948.5,2950.3,9239
2026-02-11 12:06:00,2950.4,2951.8,2950.0,2950.9,2119
2026-02-11 12:07:00,2951.3,2951.6,2950.3,2950.6,2037
2026-02-11 12:08:00,2950.6,2950.9,2948.6,2949.0,2045
2026-02-11 12:09:00,2949.1,2949.9,2949.0,2949.0,1478
2026-02-11 12:10:00,2949.1,2950.0,2949.1,2949.5,1887
2026-02-11 12:11:00,2950.0,2950.0,2948.3,2948.3,6722
2026-02-11 12:12:00,2948.3,2948.3,2946.6,2947.3,4725
2026-02-11 12:13:00,2947.3,2948.0,2947.0,2947.8,2800
2026-02-11 12:14:00,2947.7,2947.8,2945.9,2946.8,2867
2026-02-11 12:15:00,2946.4,2946.4,2942.1,2943.0,14130
2026-02-11 12:16:00,2943.1,2943.1,2941.0,2941.7,10307
2026-02-11 12:17:00,2941.9,2942.2,2940.3,2941.0,10405
2026-02-11 12:18:00,2941.1,2942.6,2941.0,2941.7,3847
2026-02-11 12:19:00,2941.5,2942.0,2940.1,2940.2,5548
2026-02-11 12:20:00,2940.4,2941.2,2937.2,2937.2,17992
2026-02-11 12:21:00,2936.0,2939.6,2936.0,2936.4,11806
2026-02-11 12:22:00,2937.5,2938.9,2937.0,2938.4,5007
2026-02-11 12:23:00,2938.6,2938.6,2937.5,2938.5,2960
2026-02-11 12:24:00,2938.0,2938.8,2937.0,2937.2,4529
2026-02-11 12:25:00,2937.3,2937.3,2936.0,2936.6,3756
2026-02-11 12:26:00,2936.6,2938.8,2936.4,2938.7,5104
2026-02-11 12:27:00,2938.7,2939.0,2937.8,2937.9,3101
2026-02-11 12:28:00,2937.9,2938.8,2936.1,2936.7,4322
2026-02-11 12:29:00,2936.8,2939.4,2936.6,2939.3,6978
2026-02-11 12:30:00,2938.0,2939.0,2936.8,2938.3,2535
2026-02-11 12:31:00,2938.3,2940.0,2938.1,2939.9,3376
2026-02-11 12:32:00,2939.8,2940.0,2937.3,2939.0,5500
2026-02-11 12:33:00,2938.6,2938.8,2937.0,2937.5,2510
2026-02-11 12:34:00,2937.5,2938.5,2935.7,2935.8,8711
2026-02-11 12:35:00,2936.0,2937.7,2933.1,2934.7,14265
2026-02-11 12:36:00,2934.7,2935.0,2932.2,2933.1,7597
2026-02-11 12:37:00,2932.8,2933.1,2928.8,2929.8,16706
2026-02-11 12:38:00,2929.8,2930.5,2928.3,2929.7,7541
2026-02-11 12:39:00,2930.4,2931.5,2929.3,2931.5,3321
2026-02-11 12:40:00,2931.5,2932.0,2929.0,2929.4,8110
2026-02-11 12:41:00,2929.6,2931.1,2929.6,2930.8,7073
2026-02-11 12:42:00,2930.7,2931.4,2927.2,2927.9,9343
2026-02-11 12:43:00,2928.0,2929.9,2927.1,2927.8,4540
2026-02-11 12:44:00,2927.9,2929.0,2926.5,2928.0,9245
2026-02-11 12:45:00,2927.4,2927.9,2925.8,2926.5,4998
2026-02-11 12:46:00,2926.8,2928.4,2926.7,2927.5,4443
2026-02-11 12:47:00,2927.9,2930.2,2927.4,2929.7,6920
2026-02-11 12:48:00,2929.6,2930.0,2928.3,2929.5,7206
2026-02-11 12:49:00,2929.4,2929.7,2927.9,2929.3,9108
2026-02-11 12:50:00,2929.3,2930.4,2929.1,2930.1,4148
2026-02-11 12:51:00,2930.4,2932.0,2930.1,2931.3,5447
2026-02-11 12:52:00,2931.0,2931.0,2929.0,2929.0,4647
2026-02-11 12:53:00,2929.5,2930.0,2928.9,2929.1,2947
2026-02-11 12:54:00,2929.1,2930.0,2928.4,2929.0,2897
2026-02-11 12:55:00,2929.1,2931.0,2928.0,2931.0,11316
2026-02-11 12:56:00,2931.0,2931.3,2928.0,2928.7,8340
2026-02-11 12:57:00,2928.7,2931.2,2928.6,2929.3,4760
2026-02-11 12:58:00,2929.3,2930.3,2929.0,2929.4,3395
2026-02-11 12:59:00,2929.3,2931.3,2929.3,2930.7,3867
2026-02-11 13:00:00,2931.1,2931.4,2929.0,2929.5,8299
2026-02-11 13:01:00,2929.6,2929.6,2925.2,2927.0,19978
2026-02-11 13:02:00,2927.4,2928.6,2925.9,2926.2,5529
2026-02-11 13:03:00,2926.2,2927.7,2925.5,2925.8,9224
2026-02-11 13:04:00,2925.5,2926.2,2924.3,2926.1,14944
2026-02-11 13:05:00,2926.1,2928.9,2925.8,2927.7,3365
2026-02-11 13:06:00,2927.7,2928.9,2927.1,2928.7,4971
2026-02-11 13:07:00,2928.8,2929.0,2927.9,2928.3,3208
2026-02-11 13:08:00,2928.1,2928.9,2927.8,2928.2,5229
2026-02-11 13:09:00,2928.4,2928.4,2926.9,2927.1,3276
2026-02-11 13:10:00,2927.1,2930.3,2926.9,2928.2,17583
2026-02-11 13:11:00,2928.5,2928.5,2925.5,2927.2,5739
2026-02-11 13:12:00,2927.6,2928.8,2927.1,2928.3,2857
2026-02-11 13:13:00,2927.8,2927.8,2925.5,2926.4,3125
2026-02-11 13:14:00,2926.3,2926.8,2925.2,2925.8,5636
2026-02-11 13:15:00,2925.0,2927.4,2925.0,2926.1,4928
2026-02-11 13:16:00,2926.2,2926.8,2924.2,2926.3,6939
2026-02-11 13:17:00,2926.2,2926.5,2925.2,2925.4,4777
2026-02-11 13:18:00,2925.7,2926.7,2925.2,2925.9,4443
2026-02-11 13:19:00,2925.9,2927.8,2925.8,2926.2,3054
2026-02-11 13:20:00,2926.3,2929.0,2926.2,2928.3,3559
2026-02-11 13:21:00,2928.4,2928.5,2927.1,2927.4,3181
2026-02-11 13:22:00,2927.6,2928.4,2927.1,2927.2,2100
2026-02-11 13:23:00,2927.1,2927.2,2925.2,2925.6,6935
2026-02-11 13:24:00,2925.4,2926.6,2924.2,2926.6,6568
2026-02-11 13:25:00,2926.5,2928.5,2926.0,2927.1,2393
2026-02-11 13:26:00,2927.0,2928.4,2926.3,2927.1,3583
2026-02-11 13:27:00,2927.2,2928.0,2926.8,2927.4,2313
2026-02-11 13:28:00,2928.4,2929.9,2927.5,2928.8,5106
2026-02-11 13:29:00,2928.8,2929.7,2928.1,2929.7,3729
2026-02-11 13:30:00,2929.4,2931.8,2929.4,2930.6,9674
2026-02-11 13:31:00,2930.6,2931.0,2928.7,2928.9,5268
2026-02-11 13:32:00,2928.9,2929.3,2927.1,2928.8,3962
2026-02-11 13:33:00,2928.7,2928.8,2928.0,2928.3,3249
2026-02-11 13:34:00,2928.3,2928.8,2927.4,2927.9,3837
2026-02-11 13:35:00,2928.9,2929.9,2927.6,2928.9,2240
2026-02-11 13:36:00,2929.3,2930.0,2928.7,2929.0,3050
2026-02-11 13:37:00,2928.9,2930.0,2928.6,2930.0,4338
2026-02-11 13:38:00,2929.9,2930.7,2929.5,2930.1,3617
2026-02-11 13:39:00,2930.3,2930.3,2928.2,2928.4,4544
2026-02-11 13:40:00,2928.5,2930.0,2928.5,2929.6,4382
2026-02-11 13:41:00,2929.6,2931.8,2929.1,2930.7,5690
2026-02-11 13:42:00,2930.9,2931.9,2930.3,2931.4,5904
2026-02-11 13:43:00,2931.5,2933.6,2931.5,2932.3,8031
2026-02-11 13:44:00,2932.5,2932.6,2931.8,2932.2,6758
2026-02-11 13:45:00,2932.1,2932.2,2929.6,2929.8,4679
2026-02-11 13:46:00,2929.9,2931.5,2929.8,2931.1,1767
2026-02-11 13:47:00,2931.0,2931.1,2928.0,2928.5,7289
2026-02-11 13:48:00,2928.2,2928.4,2926.0,2926.5,8442
2026-02-11 13:49:00,2926.3,2927.0,2925.3,2925.5,5436
2026-02-11 13:50:00,2925.6,2926.3,2925.0,2925.0,18110
2026-02-11 13:51:00,2925.5,2926.2,2924.6,2924.9,2950
2026-02-11 13:52:00,2924.9,2926.0,2924.9,2925.0,4645
2026-02-11 13:53:00,2925.0,2926.0,2925.0,2925.4,4193
2026-02-11 13:54:00,2925.3,2925.7,2925.0,2925.1,4082
2026-02-11 13:55:00,2925.2,2925.3,2924.3,2924.7,7681
2026-02-11 13:56:00,2924.5,2924.9,2923.2,2923.2,12573
2026-02-11 13:57:00,2923.4,2923.8,2922.3,2923.3,8934
2026-02-11 13:58:00,2923.0,2923.0,2921.3,2922.2,8202
2026-02-11 13:59:00,2922.1,2922.9,2921.6,2921.8,3911
2026-02-11 14:00:00,2921.7,2922.4,2920.8,2920.8,10420
2026-02-11 14:01:00,2920.8,2920.8,2919.9,2920.5,26665
2026-02-11 14:02:00,2920.5,2920.6,2918.5,2920.0,7669
2026-02-11 14:03:00,2920.0,2920.0,2919.2,2919.4,4727
2026-02-11 14:04:00,2920.0,2921.8,2919.4,2920.3,3983
2026-02-11 14:05:00,2920.1,2920.7,2919.2,2919.6,6925
2026-02-11 14:06:00,2919.5,2920.6,2918.3,2918.3,10225
2026-02-11 14:07:00,2918.2,2920.0,2917.3,2918.8,9496
2026-02-11 14:08:00,2919.0,2919.6,2918.0,2919.6,5156
2026-02-11 14:09:00,2919.6,2921.6,2919.4,2921.0,6691
2026-02-11 14:10:00,2921.0,2924.2,2919.8,2921.9,6733
2026-02-11 14:11:00,2922.2,2922.2,2920.5,2920.9,4026
2026-02-11 14:12:00,2921.1,2921.7,2920.2,2920.7,5492
2026-02-11 14:13:00,2920.4,2923.0,2920.4,2922.5,6840
2026-02-11 14:14:00,2922.6,2924.0,2921.8,2922.9,6121
2026-02-11 14:15:00,2923.0,2923.6,2922.4,2922.9,5756
2026-02-11 14:16:00,2922.8,2923.2,2921.4,2921.7,10521
2026-02-11 14:17:00,2922.4,2922.7,2921.3,2922.7,4569
2026-02-11 14:18:00,2922.4,2923.6,2922.4,2923.2,4099
2026-02-11 14:19:00,2923.4,2923.8,2922.8,2922.9,4626
2026-02-11 14:20:00,2922.9,2923.8,2922.8,2923.3,4082
2026-02-11 14:21:00,2923.4,2923.4,2921.5,2922.1,9161
2026-02-11 14:22:00,2922.0,2922.3,2919.6,2920.0,38776
2026-02-11 14:23:00,2919.6,2919.6,2917.0,2917.0,31621
2026-02-11 14:24:00,2917.5,2918.0,2915.0,2916.0,18944
2026-02-11 14:25:00,2915.8,2916.0,2915.0,2915.6,18288
2026-02-11 14:26:00,2915.7,2916.0,2915.1,2915.6,11638
